rs=5.2, 
Re fxc, Im fxc 
-2.704463577599988e+01, -1.029205572896852e+01 
-2.955543045415612e+01, -1.060818093025919e+01 
-3.352571630780201e+01, -1.091916707811503e+01 
-4.091714344805845e+01, -1.131692981397031e+01 
-6.089778320264917e+01, -2.242389258760357e+01 
-4.513997707050135e+01, -7.021708953145482e+01 
-2.010397703702646e+00, -5.930614493883551e+01 
2.498754610108942e+00, -4.017271485049985e+01 
1.885445290187385e+00, -3.302796227511490e+01 
1.033302132634896e+00, -2.874933321537964e+01 
4.428689420032078e-01, -2.621651402250274e+01 
1.804835566309738e-01, -2.575399921336869e+01 
-2.712539232997567e-01, -2.390834487977665e+01 
-3.168740347911686e-01, -2.342527385690331e+01 
-5.115413789022530e-01, -2.227559418848440e+01 
-6.269645190483712e-01, -2.210673957562594e+01 
-6.667407926338990e-01, -2.170589340770977e+01 
-6.096826164975531e-01, -2.145040903695001e+01 
-4.760231781627211e-01, -2.098202102389046e+01 
-4.703555363746024e-01, -2.074709286686999e+01 
-2.123016388974332e-01, -2.073387815803758e+01 
-7.081175142891287e-02, -2.054446733143984e+01 
-7.513002461514534e-03, -2.045636927255716e+01 
1.887060421266901e-01, -2.018032868805811e+01 
4.202717898998016e-01, -2.005405480365961e+01 
6.815853155556298e-01, -1.991016130748458e+01 
9.177908944298954e-01, -1.974130669462611e+01 
1.208308926605331e+00, -1.955042756704698e+01 
1.430991453441106e+00, -1.939038276007679e+01 
1.699411555846803e+00, -1.922299644819971e+01 
1.937716805124439e+00, -1.905414183534125e+01 
2.223007685806169e+00, -1.886619930972487e+01 
2.493028236281568e+00, -1.867238358018299e+01 
2.725900771928106e+00, -1.847856785064110e+01 
2.999004754464398e+00, -1.827887891717371e+01 
3.225710425989149e+00, -1.807918998370631e+01 
3.493528524992481e+00, -1.785894483649962e+01 
3.699677982777942e+00, -1.764897779616258e+01 
3.956483824420939e+00, -1.741551794012349e+01 
4.198019335857607e+00, -1.718646298702854e+01 
4.390513594516252e+00, -1.696474953884047e+01 
4.625441751536719e+00, -1.672541647887587e+01 
4.792534403217526e+00, -1.650370303068781e+01 
5.019680565036690e+00, -1.625409186385356e+01 
5.164748701996828e+00, -1.603678331860963e+01 
